OBJECTID,plz,einwohner,SHAPE_Length,SHAPE_Area
2507,63477,35827,44986.8620481758,78656395.2361441
2508,97074,17130,24129.708602761,19436497.4451486
2509,22559,14638,47781.3028416285,46674393.3222633
2510,47051,13928,13671.2715987236,6139955.44735426
2511,45884,13622,14740.7763871627,9231761.91792258
2512,47053,24646,16448.3223670435,14270510.1598428
2513,40213,4332,9711.22617735654,3038046.67092973
2514,67718,777,24166.1466762389,22459014.3804146
2515,47279,8392,20884.9884923457,15012364.4167311
2516,67707,1428,26054.1320155384,27139624.1282596
2517,09430,5647,60738.778617207,81848081.7457616
2518,72827,5092,16856.8969084246,12128541.6718393
2519,67706,1196,24987.1834679153,23735514.8469035
2520,94160,1981,34785.5156828918,37639785.2010468
2521,67686,1986,14959.4375470368,8354277.48474145
2522,67700,1947,41201.6815714707,54447707.4055138
2523,67701,869,22570.344572887,17503007.5175902
2524,37574,32230,143565.856352442,603552316.74972
2525,67735,1113,23387.5245731304,21293600.0845288
2526,67697,5156,44374.3068803567,77878796.7702284
2527,67677,6849,56201.7913712845,72499821.9673648
2528,56323,2294,22724.2060991141,18842114.6798565
2529,56154,15455,99631.9257768238,182383917.63578
2530,56736,2722,17927.4290587515,16280394.0858044
2531,56330,3272,55962.2033871159,67403598.6223432
2532,65597,9801,69638.902598678,154454559.898024
2533,40212,548,8263.95731904123,1105027.41429504
2534,40229,20746,21931.9986935409,10941794.4549665
2535,73660,8631,35977.6277202364,37866835.6071346
2536,73667,2435,55656.3155100984,62533431.7998065
2537,73655,9314,53419.1345505403,67710630.5470939
2538,73642,11011,74482.5933970638,88554046.7775243
2539,73565,3297,33881.4968799656,26719380.4436275
2540,73553,7214,82837.3267360784,158205006.497867
2541,40591,24899,22813.0325388461,12126171.2355358
2542,16766,7166,187532.726437384,566969867.736174
2543,40210,5029,8388.70871765072,1637533.45937961
2544,28790,19651,137493.341559645,368179746.97212
2545,87459,7968,53846.4964809717,136724929.022251
2546,40211,10520,11079.5829591896,2331417.11905864
2547,65307,10396,62693.4722235465,97870099.2502077
2548,65388,6056,81044.4766179618,88280530.5874592
2549,40479,9583,11324.3279724934,2771067.15963924
2550,40477,15854,11035.2678346885,2914801.15450241
2551,22047,16747,18476.3319646282,9390987.05382944
2552,22041,14620,19123.9312472666,8513981.97695499
2553,40878,21487,20586.3923135412,12979640.6678561
2554,22049,21955,15101.2567953817,6275760.6550838
2555,22305,13746,14334.0789015401,5073168.97373418
2556,53572,5957,42220.2476467446,26708454.8405283
2557,53567,11626,73150.5045678608,147331922.254266
2558,77709,8542,88983.9340776429,269479708.479842
2559,44649,22406,15613.07208215,11135409.0561091
2560,22309,22569,17738.5848707155,8063417.85017592
2561,22307,19125,15928.5399106735,5084477.03099084
2562,40476,22161,13925.8919642946,5374140.11571883
2563,40468,21017,22974.2216173512,16798277.9226636
2564,40474,13514,45593.6288783564,52445237.9191905
2565,42853,16447,12353.376821738,6055459.43037021
2566,40472,24765,35182.9802680989,30581405.0136348
2567,71720,7847,45530.4365855353,59500357.3051979
2568,58454,14935,42278.2876159448,36338206.4560414
2569,25718,2556,81944.4137198331,150238132.20516
2570,25845,2340,72723.4025262928,181119661.059106
2571,25859,114,23801.1640444685,17138330.574343
2572,40723,16194,17240.9402677771,9496774.06833721
2573,25869,14,17429.8477273328,6161958.85708621
2574,04736,9403,58915.0118432243,104882703.683234
2575,04703,8898,88549.0375086801,198420599.90852
2576,52538,21390,91942.8839827704,229072357.950907
2577,52525,49737,93566.8379072064,309569701.908505
2578,49770,5436,67198.3394284724,204086659.25444
2579,49586,8467,99088.6979976334,298770918.50806
2580,67059,14307,20273.0533758793,8210579.29002487
2581,77886,3826,31022.885724647,32268355.999963
2582,67592,2981,23925.005328612,32070805.3761082
2583,77887,2341,43082.7776679396,41459406.4278634
2584,77880,5366,62278.4712978267,37864029.1638213
2585,77855,24535,87261.5560722446,161112905.549578
2586,77830,7968,51327.6476629814,44009868.3585682
2587,77815,28541,160719.056750067,176673309.512522
2588,79685,869,41630.3405501153,59113850.7070534
2589,79674,4788,82070.5661700692,164635897.963979
2590,87734,2056,23192.1158154517,20400969.7862747
2591,22081,13124,11321.2601660386,4753725.69977322
2592,30627,15674,17579.8125305084,9097615.60229145
2593,22083,17888,10838.7410980394,4628319.1682527
2594,29471,1359,87183.0497635479,179156432.987577
2595,22297,15444,20598.9928567688,13010519.7084081
2596,22303,18319,17628.3750187428,8998232.73118492
2597,22299,14218,10498.4749973013,3680118.72950843
2598,67587,320,15694.0430551909,9138505.09717539
2599,22301,10827,10991.985933695,3624277.81292313
2600,22085,11978,10534.4312780968,4299839.99116619
2601,22087,12136,11261.7988288651,4445073.16130311
2602,72124,9298,42153.7961745696,41435233.5922707
2603,72138,5511,29132.5358801305,24981467.4733653
2604,72127,8086,44242.0105557937,51593722.7274557
2605,73111,2620,66694.6010929587,51544019.2007566
2606,91315,13142,127321.844708375,170393368.65683
2607,73113,2364,29816.3317038472,26018771.2966877
2608,73550,7083,48934.2355924493,46835718.6970647
2609,22523,25487,21765.8283142072,18327030.278057
2610,22527,16727,32176.0636073036,13165406.6340897
2611,22547,24283,23793.3097876405,12339578.4487267
2612,22525,14163,34405.9805111526,24667540.6200655
2613,20257,14409,10264.6198824674,1994385.70887733
2614,76547,10787,51886.9703386174,63650205.6928831
2615,76571,28672,80824.8636967028,151384850.749756
2616,63875,2208,29749.5665595709,38517627.8090682
2617,38690,10767,106279.338340214,186724295.23324
2618,56133,1276,18660.7105785266,11981841.980322
2619,39118,14546,19406.1462263352,12040302.3938737
2620,39114,20577,90602.6592412208,160183584.488492
2621,37170,14832,133220.729122295,399922773.033514
2622,56112,17775,47241.6201485505,56526151.4095036
2623,74653,20220,117890.906334768,285843994.561495
2624,72525,14026,143274.512516732,411726761.212468
2625,71729,4749,20527.5742877968,18159918.3368676
2626,20259,12541,12231.3503907058,2566134.65878052
2627,71711,18109,56381.3348448104,72753197.3732767
2628,22529,22812,26899.5192900771,14047679.4918319
2629,26909,2301,62388.8321165189,82842041.9525174
2630,30419,40538,58562.0873641358,63828826.0808156
2631,63831,1059,35899.7451396957,62830433.5484556
2632,22607,16532,20750.7700839153,12307407.635203
2633,63877,3560,46093.6980566326,52153825.131921
2634,63871,862,24771.7280888462,19059140.3823786
2635,97295,2605,24837.3235208474,26623146.9981326
2636,97271,2052,35398.6016834402,20545867.4505252
2637,21391,7198,43861.5243845948,41543862.0016164
2638,21360,2247,28960.3263548824,23128743.4750052
2639,22761,18415,26273.3162219002,10474356.3946175
2640,22769,16433,14510.4642237218,4428617.34822126
2641,53426,1948,34338.7560886183,62204595.875765
2642,49824,11512,93984.5908370144,365766588.724104
2643,22767,27025,16205.5275270675,7297682.16707881
2644,49757,11980,103578.500203589,336027096.771594
2645,22765,24286,14515.7850449728,6212589.62614673
2646,73569,2228,61466.3091920602,60515729.0576488
2647,30559,21419,48588.8102213552,52214318.5583269
2648,30539,19961,38236.8288826038,51401234.9425247
2649,30519,31373,28923.3778157062,32417030.1042311
2650,39130,14764,28338.7867043559,23135704.9671771
2651,39128,20362,30103.0384111255,29215576.0919877
2652,39106,10224,10768.3184801013,6754833.9280219
2653,59969,6345,115303.120814283,253589194.011
2654,49626,6654,103514.928250857,396219870.311875
2655,30629,15907,37310.6028592982,39340198.7317124
2656,30659,16020,34306.6321131092,30578111.4838042
2657,71717,6006,40742.337773706,51104919.4775475
2658,39126,14122,44088.3061871805,67256291.4945555
2659,30851,15784,19187.9528282472,11075036.3393771
2660,30173,18893,19254.3403729882,12784059.0318271
2661,49779,2197,58600.5553812439,141090281.090586
2662,79215,8849,88900.8444612697,239789312.650279
2663,90765,25358,42532.3577908963,41359362.7193659
2664,30655,18581,22550.1549988296,11979950.9543745
2665,67165,5314,28868.1992632689,30263637.8097185
2666,39122,11476,47599.4413000427,69596605.2218666
2667,67125,6772,32439.8668588253,31399270.5792916
2668,39120,9965,35342.1574666435,25038641.2756136
2669,30625,17576,23488.3963253845,23760116.7110615
2670,30175,6569,21049.6629222119,8404937.76460281
2671,39112,19265,21529.7028278974,12776396.4518179
2672,90537,12400,60139.165890784,73143652.0896513
2673,22045,23011,24254.2970305967,15205388.9097802
2674,90610,4074,53582.5360762331,58923509.8169015
2675,90571,8306,34830.427024062,40401666.311037
2676,22549,26311,24384.6640631633,17989500.0483412
2677,67816,1197,25627.2158750354,24477750.5289728
2678,38685,12058,104368.866715065,211007071.308715
2679,39217,2360,70541.5000698556,73208327.3168417
2680,39104,19355,26075.6753182373,16641614.393015
2681,39108,24928,14946.7953522723,8513412.33908174
2682,45888,22821,13649.0114067716,10869006.1590451
2683,30449,18980,14160.5329065766,6847679.8933358
2684,45889,15741,20186.8898186071,18509670.0925202
2685,31711,1094,17761.6321070134,10668442.6260212
2686,30161,25342,13725.2824675677,4808065.5983964
2687,63857,3953,45256.5649026949,68431654.3204567
2688,63879,1970,60285.374355895,103561902.682916
2689,63860,1704,50244.247456033,97475415.7588643
2690,06198,12122,121452.234789139,283840413.609451
2691,06193,20750,159601.419762634,597376654.390682
2692,99086,15256,21663.0844821409,8983511.12462214
2693,30657,16117,37122.3872325485,34052843.2911498
2694,30177,13871,15974.2303707932,9595618.12397506
2695,88348,17404,128654.707489953,226643702.778432
2696,97234,4008,78305.9700447522,124070352.297454
2697,30163,22283,13708.3157659167,6966370.50398659
2698,30179,15576,25521.3421519465,22315840.7392988
2699,97270,2472,35461.2642084046,34016990.4085754
2700,36251,34367,153872.502631416,467098349.540244
2701,38667,22148,145871.515803954,343849977.439181
2702,67678,3785,34217.7633445518,42289359.8595648
2703,99095,5111,59757.4783448983,85674293.0593424
2704,99090,5299,62449.4561661017,88584953.9746493
2705,36115,7239,101776.056092821,275172426.848565
2706,37127,9452,115135.535933796,315629622.474727
2707,39110,18287,28816.3290839721,39902560.4426288
2708,67681,1623,24802.9133922657,23639256.1668492
2709,39116,16624,41788.0994134894,50742938.2302314
2710,73568,2891,29230.188734171,24623295.2176396
2711,69509,9897,59029.5358553413,65275598.0207082
2712,26571,1540,80993.9927537021,65232971.0648225
2713,49577,10578,111871.64725796,283157815.836556
2714,37647,2359,69842.8634389025,127724270.377367
2715,38723,19907,160974.545256567,476578733.03734
2716,38678,12629,87883.9652910834,170590746.305151
2717,37632,5134,90613.9172231116,170947407.548234
2718,49843,7367,93660.6068607335,220132866.951459
2719,38729,4274,86178.6897211642,158119712.661638
2720,30853,15174,23970.2508791546,23426879.9341318
2721,30669,0,9132.54766797928,2642698.03622063
2722,30855,19799,79714.2113782295,156362324.708264
2723,49838,6825,83685.5482066663,331706193.770646
2724,53498,10281,49318.8790905793,79707459.3791443
2725,30453,18707,44015.5933762015,24962500.067629
2726,30455,21257,21736.9579828365,17439380.6265629
2727,01776,869,43030.4700797734,50034125.0468907
2728,84030,14805,57541.3565542671,92495253.9114476
2729,98630,7251,116765.037313297,301226547.941323
2730,49762,8991,128957.373933797,312339751.145223
2731,97222,7594,71897.1691682302,141046121.620391
2732,97241,4581,61976.8236568264,84811303.8195176
2733,97255,1629,54909.8906237489,82083304.2026716
2734,97285,2590,48403.9783522706,84856815.0613317
2735,97286,3131,40318.2217050014,38136291.016586
2736,97292,2836,47986.481819888,52530909.7755352
2737,15326,5469,140087.834864702,322490029.998855
2738,36456,4842,40601.0350939826,59960354.8088257
2739,25776,936,76787.7068185208,105236090.157429
2740,69115,21900,18668.9027020323,9667791.92972153
2741,69483,10703,78700.8269833566,175926940.275074
2742,30167,17777,20746.3886758948,11649231.4095013
2743,30159,8716,16392.9923948935,5202005.93423262
2744,30169,9935,15689.9772738158,8067269.07091508
2745,30451,15676,6839.78996146865,2747493.7969318
2746,23552,13074,10289.7764110909,4713096.33972348
2747,24222,5816,21960.4406313253,19105033.4389544
2748,30457,18096,23177.9012944347,16245035.9160373
2749,30459,23010,23905.3240576354,19307235.3151292
2750,30982,13750,104911.274531059,178292909.399661
2751,30880,38878,68056.2912521999,91244852.074168
2752,30966,18413,58291.0350775328,84774806.7918072
2753,42781,29649,55121.3759075525,61416705.1571442
2754,30989,14121,70735.5431236607,115379175.909592
2755,31832,28627,141727.413405834,425477912.283365
2756,30952,23156,61416.1681985019,100906042.215428
2757,24976,4323,29701.1468713508,40728270.6838032
2758,88048,19007,82742.589315581,108303370.234474
2759,30974,13901,75575.312627501,143528989.750862
2760,30926,31847,84518.5769029335,144246834.415835
2761,30890,33084,83910.524334017,275925082.07951
2762,30826,16876,70315.7261472775,151743079.384421
2763,30827,16355,33459.869214027,28531068.2715851
2764,30823,26279,37144.9179884253,33651649.2098351
2765,31535,43634,233602.476447109,968203027.023805
2766,49459,1091,46013.4620058072,60975077.1849302
2767,49457,2948,58724.5706647815,134411624.98969
2768,49419,7027,101690.333376856,317382824.969155
2769,49406,9013,111515.00826214,425896311.336379
2770,32369,15752,99811.1321149893,369631022.152842
2771,32351,14023,127125.593704237,446075444.153297
2772,27248,1557,62108.1452847407,133829930.026451
2773,27239,12311,105001.94737923,311930871.577114
2774,49356,15993,91226.2622879446,283560911.283678
2775,24399,323,10408.897194508,4153702.95175732
2776,42579,25625,55194.6340769418,72001633.0873744
2777,42489,21204,54228.0467569843,83247041.3888383
2778,40822,38067,58025.1725929947,108569606.594504
2779,40699,43657,54197.5052680783,68503472.8294268
2780,49751,9827,124753.100911357,388297765.969465
2781,37619,9669,84033.1232812751,225801515.558203
2782,49828,14071,112865.751495965,273468048.771355
2783,49832,10470,93761.9894380386,355919549.297766
2784,49453,5690,99566.3639290431,354068566.798903
2785,88499,12466,148119.852327764,210053270.018984
2786,49448,6868,76498.2049060272,233868466.076374
2787,48465,15346,116541.827178554,357024532.14633
2788,53505,4179,62150.611791093,109838845.647236
2789,53560,3556,28877.9712580119,30479698.1741307
2790,53545,6833,31841.8066733643,36370357.5877731
2791,53534,1327,48934.6628960359,74778562.3747107
2792,53506,4274,111150.712377242,243719524.310572
2793,53533,1329,55339.8945320517,83169093.1682703
2794,53547,10584,123466.123239275,134709221.077731
2795,53518,4706,54992.2783658541,144558578.937648
2796,53539,2979,86401.9124196799,136680736.769244
2797,53520,6124,234176.84735427,339832106.247511
2798,99198,1804,53600.6411379565,88171086.1442641
2799,99102,1309,32583.8512623215,38582104.0083687
2800,88045,20372,29073.3587202161,23701214.103357
2801,37627,9774,87778.0212014534,245831362.771981
2802,49767,9625,120587.766879815,287117974.169676
2803,49733,22784,141146.507369012,570354215.261021
2804,49744,11283,122714.273802709,360487006.25731
2805,49716,34081,143535.975486518,512345668.779569
2806,49777,2918,92807.815161432,241274689.599382
2807,49740,12337,132009.637460266,432610508.502898
2808,29416,1180,61189.9111821865,124379952.110729
2809,04720,28919,162406.26874859,391833524.124808
2810,27318,7036,111982.247491852,234106468.240245
2811,22395,13002,32786.3478997129,23432978.6904205
2812,22393,18194,25318.1446847796,19063262.8309676
2813,22391,15391,23003.988726501,16743996.002605
2814,22179,18537,20866.4387635334,10664933.0099746
2815,22177,11631,16567.9539795191,5304294.13964055
2816,22119,28977,20429.6017229018,15492128.142961
2817,22175,18966,20603.0232475664,12320367.486396
2818,22419,14871,17959.2894662806,13719658.1036987
2819,22117,24207,26360.3017366088,22393118.5851213
2820,22115,20877,17667.3964543748,9941282.7633664
2821,22111,30180,21667.4985219977,12210031.5394333
2822,22417,13271,24789.7907825094,22703047.9199498
2823,22043,20460,27609.7278944045,15361573.4039356
2824,22459,18991,26130.9400563909,11265201.4263296
2825,22457,20065,25686.0677136161,18050495.2570958
2826,22455,18197,27104.5579826684,14221995.9821917
2827,22453,17053,51394.9868189921,26343456.1566069
2828,22851,10463,36030.2430236596,36289193.8094023
2829,22850,16074,22641.7703726477,12537973.187426
